Title,Year,Km,Power,Fuel Type,Price,Link
Dacia Duster 1.2 TCe 4x2 Laureate,2015,65181,125,Benzina,5 950EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-1-2-tce-4x2-laureate-ID7HrViO.html
Kia Ceed 1.4 CVVT SW Spirit,2011,158000,90,Benzina,5 950EUR,https://www.autovit.ro/autoturisme/anunt/kia-ceed-1-4-cvvt-sw-spirit-ID7HlsRl.html
Citroën C3 Pure Tech (VTi) 82 Selection,2015,73000,82,Benzina,5 950EUR,https://www.autovit.ro/autoturisme/anunt/citron-c3-pure-tech-vti-82-selection-ID7HrV8C.html
Peugeot 308 BlueHDi FAP 120 Stop&Start Style,2016,220000,120,Diesel,5 950EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-308-bluehdi-fap-120-stop-start-style-ID7Hs3Z5.html
Opel Astra GTC 2.0 CDTI Start/Stop Sport,2012,211000,165,Diesel,5 950EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-gtc-2-0-cdti-start-stop-sport-ID7HpEgw.html
Seat Ibiza ST 1.2 TSI Style,2017,199900,90,Benzina,5 950EUR,https://www.autovit.ro/autoturisme/anunt/seat-ibiza-st-1-2-tsi-style-ID7HppZ3.html
Opel Corsa 1.2i Easytronic Enjoy,2009,121000,80,Benzina,5 950EUR,https://www.autovit.ro/autoturisme/anunt/opel-corsa-1-2i-easytronic-enjoy-ID7HouNf.html
Nissan Juke 1.6 Acenta,2011,182000,117,Benzina,5 950EUR,https://www.autovit.ro/autoturisme/anunt/nissan-juke-1-6-acenta-ID7Hs2Kh.html
Nissan Juke 1.5 dCi Ministry of Sound,2013,230000,110,Diesel,5 950EUR,https://www.autovit.ro/autoturisme/anunt/nissan-juke-1-5-dci-ministry-of-sound-ID7HrLlX.html
Citroën Berlingo Multispace BlueHDi 100 S&S ETG6 SELECTION,2017,197000,99,Diesel,5 980EUR,https://www.autovit.ro/autoturisme/anunt/citron-berlingo-multispace-bluehdi-100-s-s-etg6-selection-ID7Hhp7q.html
Mercedes-Benz C 240 4-Matic Aut Avantgarde,2002,107000,170,Benzina,5 980EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-c-240-4-matic-aut-avantgarde-ID7Hl0Gm.html
Dacia Logan MCV 0.9 TCe 90 CP Prestige,2014,178257,90,Benzina,5 980EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-mcv-0-9-tce-90-cp-prestige-ID7Hs9yb.html
Volkswagen Passat 2.0 TDI DPF BlueMotion Technology Comfortline,2011,276000,140,Diesel,5 980EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-2-0-tdi-dpf-bluemotion-technology-comfortline-ID7HqOow.html
Mini Cooper S,2012,190000,184,Benzina,5 988EUR,https://www.autovit.ro/autoturisme/anunt/mini-cooper-s-ID7Hrxr5.html
Fiat Tipo 1.3 Mjet Pop,2017,189000,95,Diesel,5 988EUR(5 032 EUR - net),https://www.autovit.ro/autoturisme/anunt/fiat-tipo-1-3-mjet-pop-ID7Hr1ov.html
Land Rover Range Rover Sport 3.6TD V8 HSE Aut,2008,224094,272,Diesel,5 989EUR(5 033 EUR - net),https://www.autovit.ro/autoturisme/anunt/land-rover-range-rover-sport-3-6td-v8-hse-aut-ID7Hs12A.html
Dacia Dokker 1.5 dCi 90 CP Laureate,2017,130000,90,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-dokker-1-5-dci-90-cp-laureate-ID7HrxNW.html
Volkswagen Golf 1.4 TSI Highline,2010,155000,160,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-4-tsi-highline-ID7HrxKD.html
Mercedes-Benz ML 320 CDI Aut,2007,300000,224,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-ml-320-cdi-aut-ID7Hr1fz.html
Opel Insignia 2.0 CDTI Sports Tourer Active,2013,173374,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-insignia-2-0-cdti-sports-tourer-active-ID7HryEp.html
Seat Leon 1.4 TSI Sport,2012,156000,125,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/seat-leon-1-4-tsi-sport-ID7HrzNR.html
Renault Megane 1.5 dCi Dynamique,2012,185000,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-1-5-dci-dynamique-ID7Hr5ok.html
Volkswagen Golf 2.0 TDI DPF Comfortline 119 g,2009,190000,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-2-0-tdi-dpf-comfortline-119-g-ID7HnPxg.html
BMW Seria 3 318d DPF Touring Aut.,2012,240000,143,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-318d-dpf-touring-aut-ID7HoDjD.html
Ford Mondeo 2.2 TDCi Aut. Titanium X,2011,185000,200,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-mondeo-2-2-tdci-aut-titanium-x-ID7HlzYI.html
Opel Antara,2014,214000,163,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-antara-ID7HkSbV.html
Peugeot 508 SW e-HDi 115 ETG6 Stop&Start Active,2013,300000,115,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-508-sw-e-hdi-115-etg6-stop-start-active-ID7Hrm0D.html
Dacia Logan 1.2 75CP Laureate,2016,134000,75,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-1-2-75cp-laureate-ID7Hohqy.html
Mercedes-Benz Vito,2012,279000,95,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-vito-ID7HoEGw.html
Honda Civic 1.8i-VTEC Comfort,2009,140000,140,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/honda-civic-1-8i-vtec-comfort-ID7HpEL3.html
Chevrolet Captiva 2.2D FWD 7 locuri LT,2012,165000,163,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/chevrolet-captiva-2-2d-fwd-7-locuri-lt-ID7HpkHe.html
Mercedes-Benz C,2009,254000,170,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-c-ID7HglBK.html
Skoda Octavia 1.6 TDI DPF DSG IMPULS EDITION,2012,235000,105,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-6-tdi-dpf-dsg-impuls-edition-ID7HmBiI.html
Renault Clio (Energy) dCi 90 Start & Stop INTENS,2015,220000,90,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-energy-dci-90-start-stop-intens-ID7HqvaI.html
Dacia Lodgy 1.5 dCi 90 CP Laureate,2013,174319,90,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-lodgy-1-5-dci-90-cp-laureate-ID7HnGkt.html
Audi A3 1.2 TFSI Sportback Ambiente,2011,258440,105,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/audi-a3-1-2-tfsi-sportback-ambiente-ID7HkCyF.html
Renault Megane dCi 110 FAP LIMITED,2013,245000,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-dci-110-fap-limited-ID7HrSsB.html
Volkswagen Golf 1.4 TSI Comfortline DSG,2010,203197,122,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-4-tsi-comfortline-dsg-ID7HrLkJ.html
Skoda Octavia 2.0 TDI RS DSG,2010,193000,170,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-2-0-tdi-rs-dsg-ID7Hrxw2.html
Subaru Impreza 2.0T-D SPORT RS,2013,198000,150,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/subaru-impreza-2-0t-d-sport-rs-ID7HrCP8.html
Mitsubishi ASX,2013,184000,116,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/mitsubishi-asx-ID7Hl05J.html
Seat Toledo 1.2 TSI Style Plus,2016,200000,90,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/seat-toledo-1-2-tsi-style-plus-ID7HrUpm.html
Suzuki Samurai,1985,90000,64,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/suzuki-samurai-ID7Hpmsh.html
Dacia Logan 1.0 SCe Laureate,2017,137000,73,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-1-0-sce-laureate-ID7HprXp.html
Opel Adam 1.2 Germany's next Topmodel,2014,122000,70,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-adam-1-2-germanys-next-topmodel-ID7HrDhw.html
Dacia Sandero,2019,131000,73,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7Hs1DZ.html
Skoda Octavia 1.2 TSI Business,2012,183000,105,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-2-tsi-business-ID7HoBBD.html
Dacia Lodgy,2014,168000,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-lodgy-ID7Hq41z.html
Dacia Duster 1.6 4x2 Prestige,2012,190000,105,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-1-6-4x2-prestige-ID7HpN8E.html
Volkswagen Passat Variant 1.6 TDI BlueMotion Technology Highline,2012,289000,105,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-1-6-tdi-bluemotion-technology-highline-ID7HqHTr.html
Volkswagen Polo 1.2 TSI (Blue Motion Technology) Comfortline,2013,179089,90,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-polo-1-2-tsi-blue-motion-technology-comfortline-ID7HrVgM.html
Opel Corsa 1.4 ECOTEC Selection,2016,72000,90,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-corsa-1-4-ecotec-selection-ID7HkUdA.html
Ford Focus,2015,270000,120,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-ID7HrzYP.html
Ford B-Max 1.0 EcoBoost Trend,2016,202000,120,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-b-max-1-0-ecoboost-trend-ID7HrV7w.html
Dacia Logan 1.2 75CP Laureate,2016,134000,75,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-1-2-75cp-laureate-ID7HppMD.html
Hyundai Elantra 1.6 MPi Aut. Exclusive,2012,110000,132,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-elantra-1-6-mpi-aut-exclusive-ID7HkGAZ.html
Volkswagen Golf 1.4 Trendline,2010,174000,80,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-4-trendline-ID7HpZyI.html
BMW Seria 3 320d xDrive DPF Aut.,2010,299000,184,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-320d-xdrive-dpf-aut-ID7HjgZg.html
Dacia Duster 1.6 4x2 Laureate,2012,205000,105,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-1-6-4x2-laureate-ID7HqHFt.html
Opel Meriva 1.4 Active,2011,124000,100,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-meriva-1-4-active-ID7HhOah.html
Ford Fiesta,2013,154000,60,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-ID7Hh9XS.html
Kia Ceed 1.4 CVVT SW Edition 7,2011,121000,90,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/kia-ceed-1-4-cvvt-sw-edition-7-ID7Ha7HE.html
Volkswagen Golf 2.0 TDI DPF Comfortline 119 g,2009,152000,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-2-0-tdi-dpf-comfortline-119-g-ID7Hf99I.html
Opel Insignia 2.0 CDTI Sports Tourer ecoFLEXStart/Stop,2015,230000,140,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-insignia-2-0-cdti-sports-tourer-ecoflexstart-stop-ID7HrCg3.html
Volkswagen Passat Variant 2.0 TDI BlueMotion Technology Exclusive,2012,234000,140,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-2-0-tdi-bluemotion-technology-exclusive-ID7HrVEf.html
Volkswagen Passat Variant 2.0 TDI Blue TDI DSG Comfortline,2011,285000,140,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-2-0-tdi-blue-tdi-dsg-comfortline-ID7Hs4N1.html
Volkswagen Caddy 1.9 TDI DPF BMT Life Team (5-Si.),2010,250000,105,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-caddy-1-9-tdi-dpf-bmt-life-team-5-si-ID7HrUnO.html
BMW Seria 5,2002,179000,193,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ID7HrzVR.html
Mini ONE Standard,2012,257000,98,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/mini-one-standard-ID7Hs5He.html
Skoda Octavia 2.0 TDI Elegance,2012,235000,140,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-2-0-tdi-elegance-ID7HrU1s.html
Renault Clio (Energy) dCi 90 Bose Edition,2014,284000,90,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-energy-dci-90-bose-edition-ID7HqQJa.html
Audi A6 Allroad quattro 3.0 TDI tiptronic DPF,2007,255000,233,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/audi-a6-allroad-quattro-3-0-tdi-tiptronic-dpf-ID7HrCkJ.html
Opel Astra,2011,269000,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-ID7H8um7.html
Volkswagen Golf Plus,2009,192375,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-plus-ID7HnLzg.html
Volkswagen Caddy 1.9 TDI DPF Life (7-Si.),2010,264000,105,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-caddy-1-9-tdi-dpf-life-7-si-ID7HpTNJ.html
Audi A4 2.0 TDI Multitronic Avant,2009,198000,143,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-2-0-tdi-multitronic-avant-ID7HrAZP.html
Volkswagen Jetta,2012,214296,105,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-jetta-ID7Hs4cZ.html
Renault Megane ENERGY dCi 110 Start & Stop Bose Edition,2012,236114,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-energy-dci-110-start-stop-bose-edition-ID7HrSDS.html
Renault Megane ENERGY dCi 110 Start & Stop Bose Edition,2012,236114,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-energy-dci-110-start-stop-bose-edition-ID7HrSE4.html
Renault Megane,2013,208000,90,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-ID7HqTFn.html
Renault Megane,2010,249000,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-ID7HqHCn.html
BMW Seria 5,2008,230000,197,Diesel,5 989EUR(5 033 EUR - net),https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ID7HrN1k.html
Hyundai i20 1.1 CRDi M/T Confort,2017,157750,75,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i20-1-1-crdi-m-t-confort-ID7Hp75p.html
Renault Scenic,2009,213000,130,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-scenic-ID7Hs8Dv.html
Dacia Duster 1.6 4x2,2012,38000,105,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-1-6-4x2-ID7HnzO1.html
Skoda Citigo 1.0 MPI Ambition,2019,158000,60,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/skoda-citigo-1-0-mpi-ambition-ID7Hetbk.html
Volkswagen Golf Plus 1.4 TSI Highline,2010,219000,160,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-plus-1-4-tsi-highline-ID7HqUfb.html
Renault Megane,2013,252381,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-ID7HrXIr.html
Skoda Superb,2011,294700,105,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/skoda-superb-ID7HrxOh.html
Dacia Sandero Stepway 0.9 TCe Prestige,2017,230000,90,Benzina+GPL,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-stepway-0-9-tce-prestige-ID7HqTvn.html
Ford Focus 2.0 TDCi DPF Start-Stopp-System Aut. Titanium,2014,230090,150,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-2-0-tdci-dpf-start-stopp-system-aut-titanium-ID7HofpK.html
Opel Corsa 1.2 Easytronic Selection,2012,171000,85,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-corsa-1-2-easytronic-selection-ID7HlrLT.html
Dacia Duster,2010,339000,90,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-ID7HnWzB.html
Chevrolet Captiva 2.0 4WD 7 Sitzer LT Exclusive,2011,198100,150,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/chevrolet-captiva-2-0-4wd-7-sitzer-lt-exclusive-ID7HrzGd.html
Volkswagen Passat Variant 1.8 TSI Highline,2009,178350,160,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-1-8-tsi-highline-ID7HrzJY.html
Ford Focus 1.0 EcoBoost Start-Stopp-System Champions Edition,2013,122869,125,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-1-0-ecoboost-start-stopp-system-champions-edition-ID7HqFK2.html
Volvo V50 D2 Business Edition,2011,205000,115,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volvo-v50-d2-business-edition-ID7HmIAT.html
Peugeot 208 PureTech 82 Stop & Start Signature,2019,200500,83,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-208-puretech-82-stop-start-signature-ID7HrWLd.html
Hyundai I30 1.4 blue Comfort,2011,83000,109,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i30-1-4-blue-comfort-ID7Hkaee.html
Hyundai I30 1.4 Classic,2011,81000,109,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i30-1-4-classic-ID7HryeQ.html
Renault Scenic dCi 130 FAP Start & Stop Dynamique,2013,165884,130,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-scenic-dci-130-fap-start-stop-dynamique-ID7Hrydt.html
Renault Clio 1.5 dCi 75 Expression,2013,254000,75,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-1-5-dci-75-expression-ID7Hfgki.html
Renault Megane,2015,179000,115,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-ID7HpeMl.html
Hyundai Veloster 1.6 GDi DOHC,2012,198900,140,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-veloster-1-6-gdi-dohc-ID7Hg8ac.html
Dacia Duster,2012,178000,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-ID7Hs3W2.html
Renault Koleos 2.0 dCi FAP 4x4 Bose Edition,2011,178500,150,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-koleos-2-0-dci-fap-4x4-bose-edition-ID7HqI7q.html
Volkswagen Golf 1.2 TSI BlueMotion Technology Team,2011,211000,105,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-2-tsi-bluemotion-technology-team-ID7HrGY5.html
Opel Astra 1.4 Turbo ECOTEC Cosmo,2010,211000,140,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-1-4-turbo-ecotec-cosmo-ID7HrxtL.html
Renault Clio Grandtour Energy dCi 90 Start & Stop Intens,2013,254000,90,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-grandtour-energy-dci-90-start-stop-intens-ID7Hs50w.html
Volkswagen Golf Plus,2012,272000,105,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-plus-ID7HrL8g.html
Ford Focus Turnier 1.0 EcoBoost Start-Stopp-System TREND,2014,97000,100,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-turnier-1-0-ecoboost-start-stopp-system-trend-ID7HryHc.html
Seat Ibiza 1.2 TSI Sport,2012,156000,105,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/seat-ibiza-1-2-tsi-sport-ID7H6yhk.html
BMW Seria 3 320d DPF Aut.,2005,255000,163,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-320d-dpf-aut-ID7HqSPt.html
BMW Seria 1 116i Sport Line,2013,147000,136,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-1-116i-sport-line-ID7HqOlU.html
Dacia Logan,2017,68986,73,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-ID7HrV9x.html
Skoda Superb 1.6 TDI Greenline Elegance,2011,210000,105,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/skoda-superb-1-6-tdi-greenline-elegance-ID7Hs54q.html
Renault Megane,2015,202000,130,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-ID7Hs58Z.html
BMW Seria 3,2011,216500,184,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ID7HqFSD.html
Ford Focus 1.0 EcoBoost Start Stop Trend,2016,195000,100,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-1-0-ecoboost-start-stop-trend-ID7HqIhL.html
Land Rover Freelander,2008,254444,150,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/land-rover-freelander-ID7HrAaL.html
Hyundai i20 1.2 Comfort,2013,130000,85,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i20-1-2-comfort-ID7H4euW.html
Hyundai I30 i30cw 1.4 blue Comfort,2011,132000,109,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i30-i30cw-1-4-blue-comfort-ID7Hm6hW.html
Renault Clio ENERGY dCi 110 Start & Stop INTENS,2015,223859,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-energy-dci-110-start-stop-intens-ID7Hs5bK.html
Volkswagen Passat Variant 2.0 TDI Blue TDI Comfortline,2012,270000,140,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-2-0-tdi-blue-tdi-comfortline-ID7HrCmp.html
Skoda Superb 2.0 TDI DSG Ambition,2012,300000,140,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/skoda-superb-2-0-tdi-dsg-ambition-ID7Hpo07.html
Land Rover Freelander,2007,299000,150,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/land-rover-freelander-ID7Hs8Dy.html
Renault Megane,2013,188000,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-ID7HqnUz.html
BMW Seria 5,2008,323000,177,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ID7HoBVv.html
Peugeot 508 1.6 e-HDI FAP BMP STT Active,2011,200900,115,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-508-1-6-e-hdi-fap-bmp-stt-active-ID7Hn0Af.html
Volkswagen Golf 1.4 Comfortline,2009,153000,80,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-4-comfortline-ID7HpqjA.html
Opel Combo,2013,184000,95,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-combo-ID7HiNA8.html
Skoda Superb Combi 2.0 TDI Elegance DSG,2010,298000,140,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/skoda-superb-combi-2-0-tdi-elegance-dsg-ID7HrVar.html
BMW Seria 5,2008,270000,235,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ID7HnRTl.html
Mitsubishi Outlander 2.2 DI-D Instyle,2011,170899,156,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/mitsubishi-outlander-2-2-di-d-instyle-ID7HrC5Y.html
Volkswagen Touran 1.6 TDI DPF Trendline,2011,215000,90,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-touran-1-6-tdi-dpf-trendline-ID7HcwdH.html
BMW Seria 3 320d,2009,340000,177,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-320d-ID7HsaVZ.html
Volkswagen up! cheer,2013,129660,60,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-up-cheer-ID7HqYy7.html
Opel Zafira 1.7 CDTI Innovation,2011,208000,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-zafira-1-7-cdti-innovation-ID7Hr16v.html
Volkswagen Jetta 1.2 TSI Trendline,2012,204000,105,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-jetta-1-2-tsi-trendline-ID7HqDnC.html
Citroën DS4 1.6 VTi BVM So Chic,2012,187000,120,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/citron-ds4-1-6-vti-bvm-so-chic-ID7HrLkw.html
Volkswagen Golf 1.6 TDI BMT Trendline,2012,232682,105,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-6-tdi-bmt-trendline-ID7HrTaJ.html
Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Exklusiv,2014,319000,136,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-1-6-cdti-dpf-ecoflex-sports-tourerstart-stop-exklusiv-ID7HrCWk.html
Fiat Punto,2010,100000,77,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/fiat-punto-ID7Hh7kt.html
Hyundai i20,2013,133000,85,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/hyundai-i20-ID7HfgHr.html
Seat Altea XL,2014,209670,140,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/seat-altea-xl-ID7HrCNo.html
Volkswagen Polo 1.6 TDI Blue Motion Technology MATCH,2013,219700,90,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-polo-1-6-tdi-blue-motion-technology-match-ID7HsdmM.html
Opel Astra,2012,153000,110,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/opel-astra-ID7HsfG3.html
BMW Seria 3 320Ci Cabrio,2008,280000,170,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-320ci-cabrio-ID7HqiVU.html
Dacia Duster 1.5 dCi 4x2 Ambiance,2011,197000,107,Diesel,5 990EUR,https://www.autovit.ro/autoturisme/anunt/dacia-duster-1-5-dci-4x2-ambiance-ID7HrVTc.html
Ford C-Max 1.0 EcoBoost Start-Stopp-System Titanium,2014,150000,125,Benzina,5 990EUR,https://www.autovit.ro/autoturisme/anunt/ford-c-max-1-0-ecoboost-start-stopp-system-titanium-ID7HplOO.html
