Title,Year,Km,Power,Fuel Type,Price,Link
Mazda CX-5 2.2 SKYACTIV-D AWD Center-Line,2013,173000,150,Diesel,8 850EUR,https://www.autovit.ro/autoturisme/anunt/mazda-cx-5-2-2-skyactiv-d-awd-center-line-ID7HqZ66.html
Opel Astra 1.6 D Start/Stop Innovation,2019,138653,110,Diesel,8 866EUR(7 450 EUR - net),https://www.autovit.ro/autoturisme/anunt/opel-astra-1-6-d-start-stop-innovation-ID7Hpyhf.html
Ford Mondeo 1.5 TDCi Trend,2018,199999,120,Diesel,8 880EUR,https://www.autovit.ro/autoturisme/anunt/ford-mondeo-1-5-tdci-trend-ID7HqJEE.html
Skoda Scala 1.0 TSI Ambition,2019,211598,115,Benzina,8 887EUR(7 468 EUR - net),https://www.autovit.ro/autoturisme/anunt/skoda-scala-1-0-tsi-ambition-ID7HglhE.html
Dacia Spring Comfort Plus,2021,15000,"DaciaSpringConfortPlus2021,PrimProprietar,ToateOpțiunile",Electric,8 888EUR,https://www.autovit.ro/autoturisme/anunt/dacia-spring-comfort-plus-ID7HrxIK.html
Opel Mokka 1.6 CDTI ecoFLEX Start/Stop Color Innovation,2016,195800,136,Diesel,8 890EUR,https://www.autovit.ro/autoturisme/anunt/opel-mokka-1-6-cdti-ecoflex-start-stop-color-innovation-ID7HpmQb.html
Volkswagen Phaeton 3.0 V6 TDI DPF 4MOTION langer Radstand Aut (4 Sitzer),2009,288250,240,Diesel,8 890EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-phaeton-3-0-v6-tdi-dpf-4motion-langer-radstand-aut-4-sitzer-ID7HjW6Z.html
BMW Seria 2  218d,2015,189000,150,Diesel,8 890EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-2-218d-ID7HrxJf.html
Renault Clio IV dCi Energy Life,2019,60000,90,Diesel,8 889EUR(7 470 EUR - net),https://www.autovit.ro/autoturisme/anunt/renault-clio-iv-dci-energy-life-ID7HqDwt.html
Land Rover Range Rover Evoque,2012,268332,150,Diesel,8 890EUR,https://www.autovit.ro/autoturisme/anunt/land-rover-range-rover-evoque-ID7HrUsA.html
Volkswagen Tiguan 2.0 TDI DPF 4Motion Automatik Team,2011,248000,140,Diesel,8 890EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-2-0-tdi-dpf-4motion-automatik-team-ID7Hs9Zs.html
Volkswagen Passat Variant 1.6 TDI (BlueMotion Technology) Comfortline,2015,326000,120,Diesel,8 890EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-1-6-tdi-bluemotion-technology-comfortline-ID7HkRkf.html
Volkswagen Passat 1.6 TDI SCR DSG Comfortline,2015,246557,120,Diesel,8 890EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-1-6-tdi-scr-dsg-comfortline-ID7Hrz4L.html
Renault Clio IV dCi Zen,2019,70982,90,Diesel,8 889EUR(7 470 EUR - net),https://www.autovit.ro/autoturisme/anunt/renault-clio-iv-dci-zen-ID7HscVs.html
Peugeot Boxer HDi 330 L1H1 Allure,2017,280000,130,Diesel,8 890EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-boxer-hdi-330-l1h1-allure-ID7HsdML.html
Jaguar S-Type 2.7 Twin Turbo Diesel Aut. Executive,2004,82669,207,Diesel,8 899EUR(7 478 EUR - net),https://www.autovit.ro/autoturisme/anunt/jaguar-s-type-2-7-twin-turbo-diesel-aut-executive-ID7HorUU.html
Volvo V60,2014,205000,181,Diesel,8 899EUR,https://www.autovit.ro/autoturisme/anunt/volvo-v60-ID7HrUHa.html
Audi A4 Avant 2.0 TDI DPF multitronic Ambiente,2013,262000,177,Diesel,8 899EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-avant-2-0-tdi-dpf-multitronic-ambiente-ID7HoETA.html
Nissan Juke 1.5L dCI Start/Stop Acenta,2016,180000,110,Diesel,8 899EUR,https://www.autovit.ro/autoturisme/anunt/nissan-juke-1-5l-dci-start-stop-acenta-ID7HqSG2.html
Volkswagen Golf 1.6 BlueTDI Comfortline,2015,250000,110,Diesel,8 899EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-1-6-bluetdi-comfortline-ID7HorW3.html
Volkswagen Golf 2.0 GTI,2009,110000,210,Benzina,8 899EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-2-0-gti-ID7HrTNC.html
Volkswagen Touran 2.0 TDI BlueMotion Technology Highline,2011,211454,140,Diesel,8 899EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-touran-2-0-tdi-bluemotion-technology-highline-ID7HrDc1.html
Peugeot Expert L2H1 TwinCab Premium,2018,206756,122,Diesel,8 899EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-expert-l2h1-twincab-premium-ID7HqUg5.html
BMW Seria 5 520d,2010,246000,184,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-520d-ID7HqWz1.html
BMW Seria 1 114d,2014,154900,95,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-1-114d-ID7Hr6S8.html
BMW Seria 5 525d Touring Aut.,2012,264000,218,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-525d-touring-aut-ID7Hpayd.html
Fiat Ducato Cabinato 2.3 Mjet E5 CD PL H1,2015,220000,130,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/fiat-ducato-cabinato-2-3-mjet-e5-cd-pl-h1-ID7HomJV.html
Mini Cooper,2005,140900,218,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/mini-cooper-ID7HpDOW.html
Mazda CX-5 CD175 4x4 AT Revolution,2012,183200,175,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/mazda-cx-5-cd175-4x4-at-revolution-ID7HrzMa.html
Ford Kuga 2.0 TDCi 2x4 SYNC,2014,223000,150,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-kuga-2-0-tdci-2x4-sync-ID7HfrsD.html
BMW X5 3.0d Aut.,2008,269000,235,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x5-3-0d-aut-ID7HryeO.html
Ford EcoSport 1.0 Ecoboost Titanium,2016,65000,125,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-ecosport-1-0-ecoboost-titanium-ID7HkFgD.html
Smart Roadster roadster-coupe 0.7 Aut,2004,185000,82,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/smart-roadster-roadster-coupe-0-7-aut-ID7HrBjZ.html
Skoda Octavia,2017,209500,110,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ID7HowRA.html
BMW X1,2010,229000,177,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x1-ID7HrAsk.html
Audi A4 Avant 1.8 TFSI Multitronic,2015,283580,120,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-avant-1-8-tfsi-multitronic-ID7HqbUo.html
Kia Ceed,2018,101000,100,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/kia-ceed-ID7Hr60z.html
Toyota Corolla,2016,231670,90,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/toyota-corolla-ID7Hq8ml.html
Dacia Dokker 1.5 dCi 90 CP Laureate,2016,145000,90,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/dacia-dokker-1-5-dci-90-cp-laureate-ID7HrHk8.html
Infiniti FX 30,2011,280000,238,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/infiniti-fx-30-ID7HrDaT.html
Opel Mokka 1.7 CDTI ecoFLEX Start/Stop Edition,2015,196000,130,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/opel-mokka-1-7-cdti-ecoflex-start-stop-edition-ID7HrTlI.html
BMW Seria 3 316d,2012,196000,116,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-316d-ID7HrxAC.html
Toyota Auris,2014,205000,99,Hibrid,8 900EUR,https://www.autovit.ro/autoturisme/anunt/toyota-auris-ID7HmFy6.html
Ford Kuga,2014,234000,163,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-kuga-ID7HrRX5.html
BMW Seria 3 320d DPF Efficient Dynamics Edition,2013,291770,163,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-320d-dpf-efficient-dynamics-edition-ID7HqCqb.html
BMW Seria 3,2011,165000,143,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ID7HrZvI.html
Ford Fiesta,2020,62000,70,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-ID7Hs1NV.html
Ford Mondeo 1.6 TDCi ECOnetic Start-Stopp Trend,2017,212000,115,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-mondeo-1-6-tdci-econetic-start-stopp-trend-ID7HhmCe.html
Volvo V40,2013,238778,115,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/volvo-v40-ID7HrHLo.html
Dacia Logan 0.9 TCe Laureate,2020,77195,90,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-0-9-tce-laureate-ID7HpcYm.html
Mercedes-Benz E 200 CGI BlueEfficiency Automatik,2011,195000,184,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-e-200-cgi-blueefficiency-automatik-ID7Hs31q.html
Peugeot 208 PureTech 82 Start & Stop Active,2019,24458,83,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-208-puretech-82-start-stop-active-ID7HoARe.html
Dacia Logan 1.5 DCI Easy-R Prestige,2018,98700,90,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-1-5-dci-easy-r-prestige-ID7Hq5DA.html
Ford Fiesta 1.0 Powershift Titanium,2016,118819,100,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-0-powershift-titanium-ID7HlHIX.html
Ford Kuga 2.0 TDCi 4WD Titanium,2014,269000,150,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-kuga-2-0-tdci-4wd-titanium-ID7Hs0Pe.html
Fiat Freemont 2.0 Mjet AT AWD Lounge,2014,160000,170,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/fiat-freemont-2-0-mjet-at-awd-lounge-ID7HrxtT.html
Opel Crossland X 1.2 Enjoy,2018,108000,81,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/opel-crossland-x-1-2-enjoy-ID7HpEOw.html
BMW X5 3.0sd,2009,308400,286,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x5-3-0sd-ID7HqC0k.html
Suzuki SX4,2013,177390,120,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/suzuki-sx4-ID7Hs30M.html
Volkswagen Golf 2.0 DPF GTD DSG,2010,208000,170,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-2-0-dpf-gtd-dsg-ID7HozXc.html
Volkswagen Tiguan 2.0 TDI DPF 4Motion DSG Team,2010,194031,140,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-2-0-tdi-dpf-4motion-dsg-team-ID7HqHxW.html
Mercedes-Benz GLK 350 CDI 4MATIC Aut.,2008,144800,224,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glk-350-cdi-4matic-aut-ID7HqHXc.html
Skoda Octavia Combi Diesel 1.6 TDI Ambition,2017,232251,116,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-combi-diesel-1-6-tdi-ambition-ID7Hs4Lz.html
BMW X6 xDrive40d,2011,195000,306,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x6-xdrive40d-ID7Hr5k4.html
BMW X1 xDrive18d Aut. Sport Line,2013,305000,143,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x1-xdrive18d-aut-sport-line-ID7Hs9b6.html
BMW Seria 3 320d Touring Aut. Efficient Dynamics Edition Modern Line,2014,229000,163,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-320d-touring-aut-efficient-dynamics-edition-modern-line-ID7HqEsi.html
BMW Seria 3 320d Touring Modern Line,2013,205328,184,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-320d-touring-modern-line-ID7HqqTo.html
Renault Clio,2016,31000,73,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-ID7HrK8H.html
Chrysler Crossfire Standard,2004,49500,218,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/chrysler-crossfire-standard-ID7HrD10.html
Volkswagen Passat Variant 2.0 TDI BlueMotion Technology DSG Comfortline,2014,190000,140,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-2-0-tdi-bluemotion-technology-dsg-comfortline-ID7HpoO0.html
Ford Fiesta,2019,140025,125,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-ID7HrLb0.html
Ford Kuga 2.0 TDCi Powershift 4WD Titanium,2014,320000,150,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-kuga-2-0-tdci-powershift-4wd-titanium-ID7HohWk.html
Peugeot 2008 1.2 PureTech Turbo Active,2016,74639,110,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-2008-1-2-puretech-turbo-active-ID7HqPDJ.html
Mercedes-Benz E 200 BlueTEC 7G-TRONIC,2014,304304,136,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-e-200-bluetec-7g-tronic-ID7HnHUk.html
Jeep Grand Cherokee,2012,270000,241,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/jeep-grand-cherokee-ID7Hs38v.html
Skoda Octavia 1.6 TDI DSG Ambition,2016,251000,110,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-6-tdi-dsg-ambition-ID7Hs7iM.html
Ford EcoSport 1.5 EcoBlue TITANIUM,2015,201011,95,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-ecosport-1-5-ecoblue-titanium-ID7HpmAC.html
Volkswagen Jetta,2016,168200,110,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-jetta-ID7Hq8nq.html
Citroën C3 1.2 PureTech BVM Feel,2018,49500,68,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/citron-c3-1-2-puretech-bvm-feel-ID7Hrypg.html
Peugeot 308 BlueHDi FAP 120 Stop & Start Allure,2017,118000,120,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-308-bluehdi-fap-120-stop-start-allure-ID7HrvQL.html
Renault Koleos,2013,156780,150,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/renault-koleos-ID7HqBsD.html
Mercedes-Benz Citan 109 CDI lang,2014,135300,90,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-citan-109-cdi-lang-ID7HohGq.html
Dacia Logan,2020,91974,75,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/dacia-logan-ID7HmsBf.html
Renault Clio,2019,54598,75,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/renault-clio-ID7HqEZW.html
Volkswagen Golf 2.0 TDI DPF BMT Comfortline,2014,192000,150,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-2-0-tdi-dpf-bmt-comfortline-ID7HgkxV.html
Honda Accord Tourer 2.0 Lifestyle,2012,228700,156,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/honda-accord-tourer-2-0-lifestyle-ID7HnBFu.html
Hummer H3,2006,120000,226,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/hummer-h3-ID7Hp7Ql.html
BMW X1,2014,263162,184,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x1-ID7HmDvB.html
Ford Focus 1.0 EcoBoost Trend,2016,85000,100,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-1-0-ecoboost-trend-ID7HrVav.html
Seat Leon 2.0 TDI Start & Stop FR DSG6,2015,282000,150,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/seat-leon-2-0-tdi-start-stop-fr-dsg6-ID7HrCpo.html
Volkswagen Touran 1.6 TDI DPF MATCH,2012,253510,105,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-touran-1-6-tdi-dpf-match-ID7Hsa1l.html
Toyota Auris 1.8 VVT-i Hybrid Automatik Touring Sports Comfort,2015,234000,99,Hibrid,8 900EUR,https://www.autovit.ro/autoturisme/anunt/toyota-auris-1-8-vvt-i-hybrid-automatik-touring-sports-comfort-ID7HmOwX.html
Mercedes-Benz B 180 (CDI) d 7G-DCT Urban,2016,352000,109,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-b-180-cdi-d-7g-dct-urban-ID7HqHzV.html
Renault Captur Energy dCi Life,2016,58000,90,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/renault-captur-energy-dci-life-ID7HsdJG.html
Nissan Juke 1.6L Visia,2016,68000,94,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/nissan-juke-1-6l-visia-ID7Hqip0.html
Skoda RAPID 1.4 TDI Style,2017,238038,90,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/skoda-rapid-1-4-tdi-style-ID7HrT12.html
Dacia Sandero Stepway1.5 Blue dCi SL Techroad,2019,129800,95,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-stepway1-5-blue-dci-sl-techroad-ID7HrKZg.html
Ford C-Max,2015,137487,150,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-c-max-ID7HpsEy.html
Volkswagen Golf Alltrack 1.6 TDI 4Motion,2016,218351,110,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-alltrack-1-6-tdi-4motion-ID7HrVJt.html
BMW X5,2007,185000,272,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-x5-ID7HseSW.html
BMW Seria 3 318d,2013,239000,143,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-318d-ID7Hrxtl.html
Toyota Yaris,2013,200688,75,Hibrid,8 900EUR,https://www.autovit.ro/autoturisme/anunt/toyota-yaris-ID7HqoGG.html
Mini Countryman Cooper D,2012,223000,112,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/mini-countryman-cooper-d-ID7HoAbz.html
BMW Seria 3 330d Aut. Coupe,2010,341000,245,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-330d-aut-coupe-ID7Hsc7Y.html
Ford Focus 1.0 EcoBoost Start Stop Titanium,2016,53000,125,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-1-0-ecoboost-start-stop-titanium-ID7HoFvc.html
Mercedes-Benz E 350 CGI BlueEfficiency Aut.,2009,330000,292,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-e-350-cgi-blueefficiency-aut-ID7HsfYY.html
Skoda Fabia Combi 1.0 TSI Ambition,2020,133000,95,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-combi-1-0-tsi-ambition-ID7Hs8Q9.html
Ford Fiesta 1.1 Trend,2019,29250,85,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/ford-fiesta-1-1-trend-ID7HrE62.html
Mitsubishi ASX,2014,140778,117,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/mitsubishi-asx-ID7HrMzb.html
BMW Seria 3,2013,288500,163,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ID7HqFIA.html
Mazda 6,2007,141442,260,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/mazda-6-ID7HrVFQ.html
Audi A4 2.0 TFSI Multitronic,2012,182000,180,Benzina,8 900EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-2-0-tfsi-multitronic-ID7HrL6F.html
Skoda Octavia 1.6 TDI ELEGANCE DSG,2013,181700,105,Diesel,8 900EUR,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-1-6-tdi-elegance-dsg-ID7HrVhW.html
Dacia Logan ECO-G 100 Essential,2020,129000,100,Benzina+GPL,8 900EUR(7 479 EUR - net),https://www.autovit.ro/autoturisme/anunt/dacia-logan-eco-g-100-essential-ID7HqTiv.html
Toyota Aygo,2021,61614,72,Benzina,8 900EUR(7 479 EUR - net),https://www.autovit.ro/autoturisme/anunt/toyota-aygo-ID7HrVOv.html
Toyota Aygo,2022,70235,72,Benzina,8 900EUR(7 479 EUR - net),https://www.autovit.ro/autoturisme/anunt/toyota-aygo-ID7Hs3cy.html
Dacia Dokker,2020,192163,75,Diesel,8 900EUR(7 479 EUR - net),https://www.autovit.ro/autoturisme/anunt/dacia-dokker-ID7Hpp3H.html
Dacia Sandero Stepway 0.9 TCe Prestige,2018,51812,90,Benzina+GPL,8 901EUR(7 480 EUR - net),https://www.autovit.ro/autoturisme/anunt/dacia-sandero-stepway-0-9-tce-prestige-ID7HrMTe.html
Peugeot 308 1.6 BlueHDi FAP STT Active,2017,155074,99,Diesel,8 910EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-308-1-6-bluehdi-fap-stt-active-ID7HqU8i.html
BMW X1 xDrive20d,2011,256600,177,Diesel,8 913EUR(7 490 EUR - net),https://www.autovit.ro/autoturisme/anunt/bmw-x1-xdrive20d-ID7HsdsN.html
Fiat Doblo,2018,47000,95,Benzina,8 925EUR(7 500 EUR - net),https://www.autovit.ro/autoturisme/anunt/fiat-doblo-ID7GZrbH.html
Renault Megane ENERGY dCi Intens,2018,199944,110,Diesel,8 925EUR(7 500 EUR - net),https://www.autovit.ro/autoturisme/anunt/renault-megane-energy-dci-intens-ID7HqZXK.html
Skoda RAPID,2018,188000,90,Diesel,8 925EUR(7 500 EUR - net),https://www.autovit.ro/autoturisme/anunt/skoda-rapid-ID7H0PCc.html
Volkswagen Multivan,2007,361299,130,Diesel,8 925EUR(7 500 EUR - net),https://www.autovit.ro/autoturisme/anunt/volkswagen-multivan-ID7HmR8T.html
Skoda Octavia 2.0 TDI DSG Ambition,2015,269800,149,Diesel,8 925EUR(7 500 EUR - net),https://www.autovit.ro/autoturisme/anunt/skoda-octavia-2-0-tdi-dsg-ambition-ID7HqChL.html
Peugeot 308 BlueHDi FAP 100 Stop & Start Active Pack,2020,137603,102,Diesel,8 925EUR(7 500 EUR - net),https://www.autovit.ro/autoturisme/anunt/peugeot-308-bluehdi-fap-100-stop-start-active-pack-ID7HlvE3.html
Skoda Fabia Combi 1.0 TSI Style,2020,160760,95,Benzina,8 925EUR(7 500 EUR - net),https://www.autovit.ro/autoturisme/anunt/skoda-fabia-combi-1-0-tsi-style-ID7HscuM.html
Renault Megane Energy TCe Intens,2016,161500,130,Benzina,8 949EUR,https://www.autovit.ro/autoturisme/anunt/renault-megane-energy-tce-intens-ID7Hs1Kt.html
Ford Focus,2016,108604,125,Benzina,8 950EUR(7 521 EUR - net),https://www.autovit.ro/autoturisme/anunt/ford-focus-ID7HrMrn.html
Renault Clio IV dCi Energy Life,2019,84207,90,Diesel,8 950EUR(7 521 EUR - net),https://www.autovit.ro/autoturisme/anunt/renault-clio-iv-dci-energy-life-ID7HqC3b.html
Ford Focus 1.5 TDCi Trend,2016,127000,120,Diesel,8 950EUR(7 521 EUR - net),https://www.autovit.ro/autoturisme/anunt/ford-focus-1-5-tdci-trend-ID7HmzGm.html
Volkswagen Polo 1.0 Trendline,2019,83651,65,Benzina,8 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-polo-1-0-trendline-ID7HkdX4.html
Mercedes-Benz ML 320 CDI Aut,2009,198000,224,Diesel,8 950EUR,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-ml-320-cdi-aut-ID7Hrz89.html
Renault Trafic 1.6 dCi 120 Combi Expression,2019,278000,121,Diesel,8 950EUR,https://www.autovit.ro/autoturisme/anunt/renault-trafic-1-6-dci-120-combi-expression-ID7HoEab.html
Altul Altul,1987,185245,96,Benzina,8 950EUR,https://www.autovit.ro/autoturisme/anunt/autoturisme-ID7HrzYZ.html
Volkswagen Caddy 1.6 TDI,2015,185000,102,Diesel,8 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-caddy-1-6-tdi-ID7HpxEW.html
Dacia Dokker SCe 100 Comfort,2019,116000,102,Benzina,8 950EUR,https://www.autovit.ro/autoturisme/anunt/dacia-dokker-sce-100-comfort-ID7HouNW.html
Peugeot 508 RXH Hybrid4,2013,240317,163,Hibrid,8 950EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-508-rxh-hybrid4-ID7HrBZV.html
Opel Insignia 1.6 CDTI ECOTEC ECOFlex Start/Stop,2016,180000,136,Diesel,8 950EUR,https://www.autovit.ro/autoturisme/anunt/opel-insignia-1-6-cdti-ecotec-ecoflex-start-stop-ID7H3bcu.html
Dacia Lodgy 1.5 dCi Laureate,2018,179000,90,Diesel,8 950EUR,https://www.autovit.ro/autoturisme/anunt/dacia-lodgy-1-5-dci-laureate-ID7Hqs9v.html
Audi A4 Avant 2.0 TDI Multitronic,2013,256000,177,Diesel,8 950EUR,https://www.autovit.ro/autoturisme/anunt/audi-a4-avant-2-0-tdi-multitronic-ID7HrK13.html
Volkswagen Passat Variant 1.6 TDI (BlueMotion Technology) Comfortline,2015,250000,150,Diesel,8 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-variant-1-6-tdi-bluemotion-technology-comfortline-ID7Hou3V.html
Skoda Superb 1.6 TDI GreenLine,2015,280000,105,Diesel,8 950EUR,https://www.autovit.ro/autoturisme/anunt/skoda-superb-1-6-tdi-greenline-ID7HrTkm.html
Volkswagen Golf 2.0 TDI DPF BlueMotion Technology Style,2012,146000,140,Diesel,8 950EUR,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-2-0-tdi-dpf-bluemotion-technology-style-ID7HlYGy.html
Peugeot 308 SW 1.6 BlueHDi FAP STT Active,2017,167290,99,Diesel,8 950EUR,https://www.autovit.ro/autoturisme/anunt/peugeot-308-sw-1-6-bluehdi-fap-stt-active-ID7HowWE.html
Kia Sportage,2011,214000,136,Diesel,8 950EUR,https://www.autovit.ro/autoturisme/anunt/kia-sportage-ID7HpDxL.html
Fiat Tipo 1.4 Pop,2019,118000,95,Benzina,8 950EUR,https://www.autovit.ro/autoturisme/anunt/fiat-tipo-1-4-pop-ID7HomIF.html
Renault Laguna Grandtour dCi 110 FAP EDC Bose Edition,2014,124000,110,Diesel,8 950EUR,https://www.autovit.ro/autoturisme/anunt/renault-laguna-grandtour-dci-110-fap-edc-bose-edition-ID7HqaQw.html
Skoda Fabia 1.0 TSI Style,2019,93000,95,Benzina,8 950EUR,https://www.autovit.ro/autoturisme/anunt/skoda-fabia-1-0-tsi-style-ID7Hm6pa.html
Ford Focus 1.0 EcoBoost Active Business,2018,120000,125,Benzina,8 950EUR,https://www.autovit.ro/autoturisme/anunt/ford-focus-1-0-ecoboost-active-business-ID7HpE3J.html
